"V1","V2","V3","V4","V5","V6","V7","V8","V9","gene","TES_end","TES_pos_num","TES_pos","TES_pos_max","TES_type"
"NC_005791.1","RefSeq","gene",835811,836656,".","+",".","gene_id MMP0841; gene_name MMP0841;","MMP0841",836856,2,"836690;836698","836690","T1"
"NC_005791.1","RefSeq","gene",836716,837114,".","+",".","gene_id MMP0842; gene_name MMP0842;","MMP0842",837314,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",837214,837441,".","+",".","gene_id MMP0843; gene_name MMP0843;","MMP0843",837641,1,"837473","837473","T1"
"NC_005791.1","RefSeq","gene",837505,838239,".","+",".","gene_id MMP0844; gene_name MMP0844;","MMP0844",838439,1,"838283","838283","T1"
"NC_005791.1","RefSeq","gene",838282,838653,".","-",".","gene_id MMP0845; gene_name MMP0845;","MMP0845",838082,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",838896,839165,".","+",".","gene_id MMP0846; gene_name MMP0846;","MMP0846",839365,3,"839190;839198;839206","839198","T1"
"NC_005791.1","RefSeq","gene",839216,839815,".","-",".","gene_id MMP0847; gene_name MMP0847;","MMP0847",839016,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",839898,840371,".","-",".","gene_id MMP0848; gene_name MMP0848;","MMP0848",839698,1,"839892","839892","T1"
"NC_005791.1","RefSeq","gene",840626,841249,".","+",".","gene_id MMP0849; gene_name MMP0849;","MMP0849",841449,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",841312,842565,".","+",".","gene_id MMP0850; gene_name MMP0850;","MMP0850",842765,1,"842738","842738","T1"
"NC_005791.1","RefSeq","gene",842609,843238,".","-",".","gene_id MMP0851; gene_name MMP0851;","MMP0851",842409,3,"842411;842539;842567","842539","T1"
"NC_005791.1","RefSeq","gene",843266,843745,".","-",".","gene_id MMP0852; gene_name MMP0852;","MMP0852",843066,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",844090,844917,".","+",".","gene_id MMP0853; gene_name MMP0853;","MMP0853",845117,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",844960,845277,".","+",".","gene_id MMP0854; gene_name MMP0854;","MMP0854",845477,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",845287,845652,".","+",".","gene_id MMP0855; gene_name MMP0855;","MMP0855",845852,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",845702,847135,".","+",".","gene_id MMP0856; gene_name MMP0856;","MMP0856",847335,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",847128,848516,".","+",".","gene_id MMP0857; gene_name MMP0857;","MMP0857",848716,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",848539,849981,".","+",".","gene_id MMP0858; gene_name MMP0858;","MMP0858",850181,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",849999,851375,".","+",".","gene_id MMP0859; gene_name MMP0859;","MMP0859",851575,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",851341,851661,".","+",".","gene_id MMP0860; gene_name MMP0860;","MMP0860",851861,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",852237,853538,".","+",".","gene_id MMP0861; gene_name MMP0861;","MMP0861",853738,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",853539,854363,".","+",".","gene_id MMP0862; gene_name MMP0862;","MMP0862",854563,3,"854421;854426;854432","854421","T1"
"NC_005791.1","RefSeq","gene",854513,854989,".","+",".","gene_id MMP0863; gene_name MMP0863;","MMP0863",855189,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",854998,856164,".","+",".","gene_id MMP0864; gene_name MMP0864;","MMP0864",856364,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",856222,857625,".","-",".","gene_id MMP0865; gene_name MMP0865;","MMP0865",856022,4,"856141;856146;856176;856184","856184","T1"
"NC_005791.1","RefSeq","gene",857796,858683,".","-",".","gene_id MMP0866; gene_name MMP0866;","MMP0866",857596,7,"857708;857712;857715;857717;857723;857763;857768","857768","T1"
"NC_005791.1","RefSeq","gene",858699,859532,".","-",".","gene_id MMP0867; gene_name MMP0867;","MMP0867",858499,3,"858684;858687;858697","858697","T1"
"NC_005791.1","RefSeq","gene",859546,860715,".","-",".","gene_id MMP0868; gene_name MMP0868;","MMP0868",859346,1,"859483","859483","T1"
"NC_005791.1","RefSeq","gene",861171,861596,".","+",".","gene_id MMP0869; gene_name MMP0869;","MMP0869",861796,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",861628,862584,".","+",".","gene_id MMP0870; gene_name MMP0870;","MMP0870",862784,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",862626,863819,".","+",".","gene_id MMP0871; gene_name MMP0871;","MMP0871",864019,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",863940,864854,".","+",".","gene_id MMP0872; gene_name MMP0872;","MMP0872",865054,1,"864880","864880","T1"
"NC_005791.1","RefSeq","gene",864944,866647,".","+",".","gene_id MMP0873; gene_name MMP0873;","MMP0873",866847,1,"866772","866772","T1"
"NC_005791.1","RefSeq","gene",866661,867458,".","-",".","gene_id MMP0874; gene_name MMP0874;","MMP0874",866461,1,"866621","866621","T1"
"NC_005791.1","RefSeq","gene",867911,869512,".","+",".","gene_id MMP0875; gene_name MMP0875;","MMP0875",869712,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",869522,870580,".","-",".","gene_id MMP0876; gene_name MMP0876;","MMP0876",869322,1,"869511","869511","T1"
"NC_005791.1","RefSeq","gene",870603,871442,".","-",".","gene_id MMP0877; gene_name MMP0877;","MMP0877",870403,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",871531,871923,".","+",".","gene_id MMP0878; gene_name MMP0878;","MMP0878",872123,1,"872077","872077","T1"
"NC_005791.1","RefSeq","gene",872195,873739,".","-",".","gene_id MMP0879; gene_name MMP0879;","MMP0879",871995,1,"872168","872168","T1"
"NC_005791.1","RefSeq","gene",873802,874821,".","-",".","gene_id MMP0880; gene_name MMP0880;","MMP0880",873602,1,"873759","873759","T1"
"NC_005791.1","RefSeq","gene",874946,875287,".","-",".","gene_id MMP0881; gene_name MMP0881;","MMP0881",874746,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",875462,876343,".","+",".","gene_id MMP0882; gene_name MMP0882;","MMP0882",876543,1,"876503","876503","T2"
"NC_005791.1","RefSeq","gene",876371,877336,".","-",".","gene_id MMP0883; gene_name MMP0883;","MMP0883",876171,1,"876258","876258","T1"
"NC_005791.1","RefSeq","gene",877367,877864,".","-",".","gene_id MMP0884; gene_name MMP0884;","MMP0884",877167,3,"877265;877272;877335","877265","T1"
"NC_005791.1","RefSeq","gene",877974,879140,".","-",".","gene_id MMP0885; gene_name MMP0885;","MMP0885",877774,1,"877830","877830","T1"
"NC_005791.1","RefSeq","gene",879295,880062,".","-",".","gene_id MMP0886; gene_name MMP0886;","MMP0886",879095,1,"879139","879139","T1"
"NC_005791.1","RefSeq","gene",880212,880514,".","-",".","gene_id MMP0887; gene_name MMP0887;","MMP0887",880012,3,"880155;880158;880166","880166","T1"
"NC_005791.1","RefSeq","gene",880636,880962,".","-",".","gene_id MMP0888; gene_name MMP0888;","MMP0888",880436,4,"880513;880598;880602;880606","880606","T1"
"NC_005791.1","RefSeq","gene",880955,881593,".","-",".","gene_id MMP0889; gene_name MMP0889;","MMP0889",880755,1,"880874","880874","T1"
"NC_005791.1","RefSeq","gene",881791,884034,".","+",".","gene_id MMP0890; gene_name MMP0890;","MMP0890",884234,4,"884136;884140;884143;884164","884136","T1"
"NC_005791.1","RefSeq","gene",884248,884823,".","+",".","gene_id MMP0891; gene_name MMP0891;","MMP0891",885023,1,"884855","884855","T1"
"NC_005791.1","RefSeq","gene",884847,885395,".","-",".","gene_id MMP0892; gene_name MMP0892;","MMP0892",884647,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",885559,887160,".","+",".","gene_id MMP0893; gene_name MMP0893;","MMP0893",887360,3,"887265;887293;887314","887265","T1"
"NC_005791.1","RefSeq","gene",887183,888115,".","+",".","gene_id MMP0894; gene_name MMP0894;","MMP0894",888315,3,"888137;888175;888189","888137","T1"
"NC_005791.1","RefSeq","gene",888224,888832,".","+",".","gene_id MMP0895; gene_name MMP0895;","MMP0895",889032,3,"888954;888959;888970","888959","T1"
"NC_005791.1","RefSeq","gene",888854,890125,".","+",".","gene_id MMP0896; gene_name MMP0896;","MMP0896",890325,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",890226,891452,".","+",".","gene_id MMP0897; gene_name MMP0897;","MMP0897",891652,1,"891504","891504","T1"
"NC_005791.1","RefSeq","gene",891545,894625,".","-",".","gene_id MMP0898; gene_name MMP0898;","MMP0898",891345,2,"891500;891507","891507","T1"
"NC_005791.1","RefSeq","gene",894927,895586,".","+",".","gene_id MMP0899; gene_name MMP0899;","MMP0899",895786,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",895596,896249,".","+",".","gene_id MMP0900; gene_name MMP0900;","MMP0900",896449,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",896279,897316,".","-",".","gene_id MMP0901; gene_name MMP0901;","MMP0901",896079,1,"896118","896118","T1"
"NC_005791.1","RefSeq","gene",897383,897775,".","-",".","gene_id MMP0902; gene_name MMP0902;","MMP0902",897183,4,"897249;897257;897315;897337","897315","T1"
"NC_005791.1","RefSeq","gene",897787,898014,".","-",".","gene_id MMP0903; gene_name MMP0903;","MMP0903",897587,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",898296,899204,".","-",".","gene_id MMP0904; gene_name MMP0904;","MMP0904",898096,1,"898188","898188","T1"
"NC_005791.1","RefSeq","gene",899384,899980,".","-",".","gene_id MMP0905; gene_name MMP0905;","MMP0905",899184,1,"899296","899296","T1"
"NC_005791.1","RefSeq","gene",899977,900903,".","-",".","gene_id MMP0906; gene_name MMP0906;","MMP0906",899777,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",900933,901325,".","-",".","gene_id MMP0907; gene_name MMP0907;","MMP0907",900733,1,"900755","900755","T1"
"NC_005791.1","RefSeq","gene",901511,901891,".","+",".","gene_id MMP0908; gene_name MMP0908;","MMP0908",902091,1,"902076","902076","T2"
"NC_005791.1","RefSeq","gene",901906,902388,".","+",".","gene_id MMP0909; gene_name MMP0909;","MMP0909",902588,1,"902452","902452","T1"
"NC_005791.1","RefSeq","gene",902427,902855,".","-",".","gene_id MMP0910; gene_name MMP0910;","MMP0910",902227,1,"902396","902396","T2"
"NC_005791.1","RefSeq","gene",902899,903480,".","-",".","gene_id MMP0911; gene_name MMP0911;","MMP0911",902699,1,"902878","902878","T1"
"NC_005791.1","RefSeq","gene",903556,903750,".","-",".","gene_id MMP0912; gene_name MMP0912;","MMP0912",903356,1,"903510","903510","T1"
"NC_005791.1","RefSeq","gene",903792,904169,".","-",".","gene_id MMP0913; gene_name MMP0913;","MMP0913",903592,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",904188,904895,".","-",".","gene_id MMP0914; gene_name MMP0914;","MMP0914",903988,1,"904150","904150","T1"
"NC_005791.1","RefSeq","gene",904980,905588,".","+",".","gene_id MMP0915; gene_name MMP0915;","MMP0915",905788,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",905585,905833,".","+",".","gene_id MMP0916; gene_name MMP0916;","MMP0916",906033,8,"905854;905860;905865;905867;905882;905891;905895;905947","905854","T1"
"NC_005791.1","RefSeq","gene",905897,906730,".","+",".","gene_id MMP0917; gene_name MMP0917;","MMP0917",906930,1,"906792","906792","T2"
"NC_005791.1","RefSeq","gene",906776,908317,".","-",".","gene_id MMP0918; gene_name MMP0918;","MMP0918",906576,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",908415,909182,".","-",".","gene_id MMP0919; gene_name MMP0919;","MMP0919",908215,2,"908330;908338","908338","T1"
"NC_005791.1","RefSeq","gene",909214,910461,".","-",".","gene_id MMP0920; gene_name MMP0920;","MMP0920",909014,3,"909133;909181;909193","909133","T1"
"NC_005791.1","RefSeq","gene",910627,910959,".","+",".","gene_id MMP0921; gene_name MMP0921;","MMP0921",911159,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",911058,911723,".","+",".","gene_id MMP0922; gene_name MMP0922;","MMP0922",911923,1,"911760","911760","T1"
"NC_005791.1","RefSeq","gene",911732,912544,".","+",".","gene_id MMP0923; gene_name MMP0923;","MMP0923",912744,3,"912682;912689;912723","912723","T1"
"NC_005791.1","RefSeq","gene",912553,913155,".","+",".","gene_id MMP0924; gene_name MMP0924;","MMP0924",913355,1,"913174","913174","T1"
"NC_005791.1","RefSeq","gene",913166,913609,".","+",".","gene_id MMP0925; gene_name MMP0925;","MMP0925",913809,1,"913700","913700","T1"
"NC_005791.1","RefSeq","gene",913654,914751,".","+",".","gene_id MMP0926; gene_name MMP0926;","MMP0926",914951,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",914756,917518,".","+",".","gene_id MMP0927; gene_name MMP0927;","MMP0927",917718,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",917529,917993,".","+",".","gene_id MMP0928; gene_name MMP0928;","MMP0928",918193,1,"918047","918047","T1"
"NC_005791.1","RefSeq","gene",917974,919413,".","+",".","gene_id MMP0929; gene_name MMP0929;","MMP0929",919613,1,"919458","919458","T2"
"NC_005791.1","RefSeq","gene",919439,920251,".","-",".","gene_id MMP0930; gene_name MMP0930;","MMP0930",919239,1,"919424","919424","T1"
"NC_005791.1","RefSeq","gene",920322,920930,".","-",".","gene_id MMP0931; gene_name MMP0931;","MMP0931",920122,3,"920160;920263;920275","920275","T1"
"NC_005791.1","RefSeq","gene",920951,921640,".","-",".","gene_id MMP0932; gene_name MMP0932;","MMP0932",920751,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",921656,922027,".","-",".","gene_id MMP0933; gene_name MMP0933;","MMP0933",921456,1,"921639","921639","T1"
"NC_005791.1","RefSeq","gene",922112,923158,".","-",".","gene_id MMP0934; gene_name MMP0934;","MMP0934",921912,2,"921987;922046","922046","T1"
"NC_005791.1","RefSeq","gene",923434,923931,".","+",".","gene_id MMP0935; gene_name MMP0935;","MMP0935",924131,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",923937,924773,".","+",".","gene_id MMP0936; gene_name MMP0936;","MMP0936",924973,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",924790,925536,".","+",".","gene_id MMP0937; gene_name MMP0937;","MMP0937",925736,2,"925584;925586","925586","T2"
"NC_005791.1","RefSeq","gene",925590,926363,".","-",".","gene_id MMP0938; gene_name MMP0938;","MMP0938",925390,2,"925459;925507","925507","T1"
"NC_005791.1","RefSeq","gene",926379,927056,".","-",".","gene_id MMP0939; gene_name MMP0939;","MMP0939",926179,1,"926220","926220","T1"
"NC_005791.1","RefSeq","gene",927079,927366,".","-",".","gene_id MMP0940; gene_name MMP0940;","MMP0940",926879,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",927431,928942,".","-",".","gene_id MMP0941; gene_name MMP0941;","MMP0941",927231,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",929000,929812,".","-",".","gene_id MMP0942; gene_name MMP0942;","MMP0942",928800,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",929826,930278,".","-",".","gene_id MMP0943; gene_name MMP0943;","MMP0943",929626,1,"929739","929739","T1"
"NC_005791.1","RefSeq","gene",930301,931311,".","-",".","gene_id MMP0944; gene_name MMP0944;","MMP0944",930101,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",931400,933241,".","+",".","gene_id MMP0945; gene_name MMP0945;","MMP0945",933441,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",933286,934695,".","-",".","gene_id MMP0946; gene_name MMP0946;","MMP0946",933086,1,"933263","933263","T2"
"NC_005791.1","RefSeq","gene",934878,935744,".","-",".","gene_id MMP0947; gene_name MMP0947;","MMP0947",934678,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",936026,936382,".","+",".","gene_id MMP0948; gene_name MMP0948;","MMP0948",936582,4,"936422;936427;936438;936580","936427","T1"
"NC_005791.1","RefSeq","gene",936440,937774,".","+",".","gene_id MMP0949; gene_name MMP0949;","MMP0949",937974,2,"937897;937908","937897","T1"
"NC_005791.1","RefSeq","gene",937787,939217,".","+",".","gene_id MMP0950; gene_name MMP0950;","MMP0950",939417,2,"939317;939323","939317","T1"
"NC_005791.1","RefSeq","gene",939228,940148,".","+",".","gene_id MMP0951; gene_name MMP0951;","MMP0951",940348,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",940241,940636,".","-",".","gene_id MMP0952; gene_name MMP0952;","MMP0952",940041,6,"940121;940189;940195;940201;940211;940218","940211","T1"
"NC_005791.1","RefSeq","gene",940779,941531,".","-",".","gene_id MMP0953; gene_name MMP0953;","MMP0953",940579,1,"940658","940658","T2"
"NC_005791.1","RefSeq","gene",941822,942295,".","-",".","gene_id MMP0954; gene_name MMP0954;","MMP0954",941622,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",942852,943718,".","+",".","gene_id MMP0955; gene_name MMP0955;","MMP0955",943918,6,"943739;943748;943904;943908;943912;943917","943739","T1"
"NC_005791.1","RefSeq","gene",943765,946236,".","+",".","gene_id MMP0956; gene_name MMP0956;","MMP0956",946436,4,"946332;946343;946356;946433","946332","T1"
"NC_005791.1","RefSeq","gene",946238,946891,".","-",".","gene_id MMP0957; gene_name MMP0957;","MMP0957",946038,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",946911,947258,".","-",".","gene_id MMP0958; gene_name MMP0958;","MMP0958",946711,1,"946870","946870","T1"
"NC_005791.1","RefSeq","gene",947275,948177,".","-",".","gene_id MMP0959; gene_name MMP0959;","MMP0959",947075,2,"947221;947236","947236","T1"
"NC_005791.1","RefSeq","gene",948263,949270,".","-",".","gene_id MMP0960; gene_name MMP0960;","MMP0960",948063,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",949611,951110,".","+",".","gene_id MMP0961; gene_name MMP0961;","MMP0961",951310,2,"951131;951144","951131","T1"
"NC_005791.1","RefSeq","gene",951146,951361,".","+",".","gene_id MMP0962; gene_name MMP0962;","MMP0962",951561,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",951358,952077,".","+",".","gene_id MMP0963; gene_name MMP0963;","MMP0963",952277,5,"952100;952109;952136;952163;952168","952100","T1"
"NC_005791.1","RefSeq","gene",952202,952459,".","+",".","gene_id MMP0964; gene_name MMP0964;","MMP0964",952659,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",952509,953087,".","-",".","gene_id MMP0965; gene_name MMP0965;","MMP0965",952309,2,"952345;952488","952488","T1"
"NC_005791.1","RefSeq","gene",953174,953893,".","-",".","gene_id MMP0966; gene_name MMP0966;","MMP0966",952974,1,"953052","953052","T1"
"NC_005791.1","RefSeq","gene",954150,954581,".","+",".","gene_id MMP0967; gene_name MMP0967;","MMP0967",954781,1,"954739","954739","T1"
"NC_005791.1","RefSeq","gene",954600,955874,".","+",".","gene_id MMP0968; gene_name MMP0968;","MMP0968",956074,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",955908,956324,".","+",".","gene_id MMP0969; gene_name MMP0969;","MMP0969",956524,3,"956342;956350;956353","956342","T1"
"NC_005791.1","RefSeq","gene",956353,958074,".","+",".","gene_id MMP0970; gene_name MMP0970;","MMP0970",958274,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",958096,959445,".","+",".","gene_id MMP0971; gene_name MMP0971;","MMP0971",959645,1,"959483","959483","T1"
"NC_005791.1","RefSeq","gene",959495,959908,".","-",".","gene_id MMP0972; gene_name MMP0972;","MMP0972",959295,1,"959483","959483","T1"
"NC_005791.1","RefSeq","gene",959986,960843,".","-",".","gene_id MMP0973; gene_name MMP0973;","MMP0973",959786,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",960830,961489,".","-",".","gene_id MMP0974; gene_name MMP0974;","MMP0974",960630,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",961541,962392,".","-",".","gene_id MMP0975; gene_name MMP0975;","MMP0975",961341,2,"961509;961519","961519","T1"
"NC_005791.1","RefSeq","gene",962612,963268,".","+",".","gene_id MMP0976; gene_name MMP0976;","MMP0976",963468,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",963269,964051,".","+",".","gene_id MMP0977; gene_name MMP0977;","MMP0977",964251,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",964056,964235,".","-",".","gene_id MMP0978; gene_name MMP0978;","MMP0978",963856,1,"963994","963994","T1"
"NC_005791.1","RefSeq","gene",964340,964804,".","-",".","gene_id MMP0979; gene_name MMP0979;","MMP0979",964140,1,"964321","964321","T1"
"NC_005791.1","RefSeq","gene",964809,966182,".","-",".","gene_id MMP0980; gene_name MMP0980;","MMP0980",964609,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",966196,967350,".","-",".","gene_id MMP0981; gene_name MMP0981;","MMP0981",965996,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",967365,968117,".","-",".","gene_id MMP0982; gene_name MMP0982;","MMP0982",967165,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",968128,969501,".","-",".","gene_id MMP0983; gene_name MMP0983;","MMP0983",967928,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",969513,970031,".","-",".","gene_id MMP0984; gene_name MMP0984;","MMP0984",969313,1,"969418","969418","T1"
"NC_005791.1","RefSeq","gene",970041,972377,".","-",".","gene_id MMP0985; gene_name MMP0985;","MMP0985",969841,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",972543,973418,".","-",".","gene_id MMP0986; gene_name MMP0986;","MMP0986",972343,1,"972494","972494","T1"
"NC_005791.1","RefSeq","gene",973423,974226,".","-",".","gene_id MMP0987; gene_name MMP0987;","MMP0987",973223,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",974237,975124,".","-",".","gene_id MMP0988; gene_name MMP0988;","MMP0988",974037,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",975268,977262,".","-",".","gene_id MMP0989; gene_name MMP0989;","MMP0989",975068,2,"975157;975233","975233","T1"
"NC_005791.1","RefSeq","gene",977591,978355,".","+",".","gene_id MMP0990; gene_name MMP0990;","MMP0990",978555,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",978735,980321,".","+",".","gene_id MMP0991; gene_name MMP0991;","MMP0991",980521,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",980566,981087,".","+",".","gene_id MMP0992; gene_name MMP0992;","MMP0992",981287,7,"981162;981165;981171;981210;981217;981244;981251","981162","T1"
"NC_005791.1","RefSeq","gene",981206,981406,".","-",".","gene_id MMP0993; gene_name MMP0993;","MMP0993",981006,1,"981094","981094","T1"
"NC_005791.1","RefSeq","gene",981403,981744,".","-",".","gene_id MMP0994; gene_name MMP0994;","MMP0994",981203,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",981799,982230,".","-",".","gene_id MMP0995; gene_name MMP0995;","MMP0995",981599,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",982388,982651,".","-",".","gene_id MMP0996; gene_name MMP0996;","MMP0996",982188,2,"982337;982343","982343","T1"
"NC_005791.1","RefSeq","gene",982883,983239,".","-",".","gene_id MMP0997; gene_name MMP0997;","MMP0997",982683,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",983537,984193,".","+",".","gene_id MMP0998; gene_name MMP0998;","MMP0998",984393,3,"984217;984221;984229","984217","T1"
"NC_005791.1","RefSeq","gene",984278,984865,".","-",".","gene_id MMP0999; gene_name MMP0999;","MMP0999",984078,1,"984183","984183","T2"
"NC_005791.1","RefSeq","gene",984862,985110,".","-",".","gene_id MMP1000; gene_name MMP1000;","MMP1000",984662,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",985324,986544,".","+",".","gene_id MMP1001; gene_name MMP1001;","MMP1001",986744,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",986571,987347,".","-",".","gene_id MMP1002; gene_name MMP1002;","MMP1002",986371,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",987348,988532,".","-",".","gene_id MMP1003; gene_name MMP1003;","MMP1003",987148,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",988522,989157,".","-",".","gene_id MMP1004; gene_name MMP1004;","MMP1004",988322,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",989167,989763,".","-",".","gene_id MMP1005; gene_name MMP1005;","MMP1005",988967,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",989744,991063,".","-",".","gene_id MMP1006; gene_name MMP1006;","MMP1006",989544,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",991056,992021,".","-",".","gene_id MMP1007; gene_name MMP1007;","MMP1007",990856,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",992021,992710,".","-",".","gene_id MMP1008; gene_name MMP1008;","MMP1008",991821,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",993042,994298,".","-",".","gene_id MMP1009; gene_name MMP1009;","MMP1009",992842,1,"992870","992870","T1"
"NC_005791.1","RefSeq","gene",994323,995216,".","-",".","gene_id MMP1010; gene_name MMP1010;","MMP1010",994123,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",995327,996994,".","-",".","gene_id MMP1011; gene_name MMP1011;","MMP1011",995127,2,"995294;995304","995294","T1"
"NC_005791.1","RefSeq","gene",997149,997898,".","-",".","gene_id MMP1012; gene_name MMP1012;","MMP1012",996949,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",998113,1001358,".","+",".","gene_id MMP1013; gene_name MMP1013;","MMP1013",1001558,2,"1001411;1001424","1001411","T1"
"NC_005791.1","RefSeq","gene",1001423,1002490,".","+",".","gene_id MMP1014; gene_name MMP1014;","MMP1014",1002690,4,"1002514;1002521;1002533;1002538","1002514","T1"
"NC_005791.1","RefSeq","gene",1002569,1002907,".","+",".","gene_id MMP1015; gene_name MMP1015;","MMP1015",1003107,5,"1002975;1002983;1002989;1003004;1003017","1002975","T1"
"NC_005791.1","RefSeq","gene",1003113,1004354,".","+",".","gene_id MMP1016; gene_name MMP1016;","MMP1016",1004554,1,"1004378","1004378","T1"
"NC_005791.1","RefSeq","gene",1004396,1005802,".","-",".","gene_id MMP1017; gene_name MMP1017;","MMP1017",1004196,1,"1004298","1004298","T1"
"NC_005791.1","RefSeq","gene",1005952,1007430,".","+",".","gene_id MMP1018; gene_name MMP1018;","MMP1018",1007630,5,"1007471;1007526;1007536;1007538;1007541","1007526","T1"
"NC_005791.1","RefSeq","gene",1007489,1008295,".","+",".","gene_id MMP1019; gene_name MMP1019;","MMP1019",1008495,1,"1008317","1008317","T1"
"NC_005791.1","RefSeq","gene",1008301,1009305,".","-",".","gene_id MMP1020; gene_name MMP1020;","MMP1020",1008101,2,"1008126;1008253","1008253","T1"
"NC_005791.1","RefSeq","gene",1009427,1010998,".","-",".","gene_id MMP1021; gene_name MMP1021;","MMP1021",1009227,4,"1009288;1009378;1009380;1009389","1009389","T1"
"NC_005791.1","RefSeq","gene",1010991,1012157,".","-",".","gene_id MMP1022; gene_name MMP1022;","MMP1022",1010791,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1012241,1012843,".","-",".","gene_id MMP1023; gene_name MMP1023;","MMP1023",1012041,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1012955,1015087,".","-",".","gene_id MMP1024; gene_name MMP1024;","MMP1024",1012755,3,"1012883;1012899;1012906","1012906","T1"
"NC_005791.1","RefSeq","gene",1015100,1015603,".","-",".","gene_id MMP1025; gene_name MMP1025;","MMP1025",1014900,1,"1015021","1015021","T1"
